Year,ACO_ID,State_Name,County_Name,State_ID,County_ID,AB_Psn_Yrs_ESRD,AB_Psn_Yrs_DIS,AB_Psn_Yrs_AGDU,AB_Psn_Yrs_AGND,Tot_AB_Psn_Yrs,Tot_AB
2014,A20167,New Hampshire,Belknap,30,000,*,*,*,74.5,114,116
2014,A20167,New Hampshire,Carroll,30,010,.,.,*,*,25.5,27
2014,A20167,New Hampshire,Cheshire,30,020,.,*,.,.,*,*
2014,A20167,New Hampshire,Coos,30,030,*,507,*,2107.33,2738.25,2811
2014,A20167,New Hampshire,Grafton,30,040,*,391,*,2161.5,2647.75,2717
2014,A20167,New Hampshire,Hillsborough,30,050,.,*,*,*,19.33,20
2014,A20167,New Hampshire,Merrimack,30,060,*,*,*,57.58,94.5,99
2014,A20167,New Hampshire,Rockingham,30,070,.,*,.,*,*,*
2014,A20167,New Hampshire,Strafford,30,080,.,*,.,*,*,*
2014,A20167,New Jersey,Burlington,31,150,.,.,.,*,*,*
2014,A20167,New Jersey,Camden,31,160,.,*,.,.,*,*
2014,A20167,New Jersey,Essex,31,200,.,*,.,.,*,*
2014,A20167,New Jersey,Ocean,31,310,.,.,.,*,*,*
2014,A20167,North Carolina,Catawba,34,170,.,*,.,.,*,*
2014,A20167,Ohio,Wayne,36,860,.,.,.,*,*,*
2014,A20167,Oregon,Jackson,38,140,.,.,.,*,*,*
2014,A20167,Oregon,Josephine,38,160,.,.,*,*,*,*
2014,A20167,Pennsylvania,Bucks,39,140,.,*,.,*,*,*
2014,A20167,Pennsylvania,Delaware,39,290,.,.,.,*,*,*
2014,A20167,Puerto Rico,Rio Grande,40,590,.,.,.,*,*,*
2014,A20167,Rhode Island,Kent,41,010,.,.,.,*,*,*
2014,A20167,Rhode Island,Providence,41,030,.,.,.,*,*,*
2014,A20167,South Carolina,Richland,42,390,.,.,.,*,*,*
2014,A20167,Texas,Wood,45,974,.,.,.,*,*,*
2014,A20167,Vermont,Caledonia,47,020,.,*,*,53.92,71.25,74
2014,A20167,Vermont,Chittenden,47,030,.,.,*,*,*,*
2014,A20167,Vermont,Essex,47,040,.,33.25,14.5,108.67,156.42,158
2014,A20167,Vermont,Grand Isle,47,060,.,*,.,.,*,*
2014,A20167,Vermont,Lamoille,47,070,.,*,.,.,*,*
2014,A20167,Vermont,Orange,47,080,.,*,*,65.42,76.33,78
2014,A20167,Vermont,Orleans,47,090,.,*,.,*,*,*
2014,A20167,Vermont,Washington,47,110,.,*,.,*,*,*
2014,A20167,Vermont,Windham,47,120,.,.,.,*,*,*
2014,A20167,Vermont,Windsor,47,130,.,.,.,*,*,*
2014,A20167,Virginia,Fairfax,49,290,.,.,.,*,*,*
2014,A20167,Virginia,Virginia Beach City,49,921,.,*,.,*,*,*
2014,A20167,Wisconsin,Dane,52,120,.,*,.,.,*,*
2014,A55129,Alabama,Colbert,01,160,.,.,*,*,*,*
2014,A55129,Alabama,Jefferson,01,360,.,.,.,*,*,*
2014,A55129,Arizona,Maricopa,03,060,.,*,.,*,*,*
2014,A55129,Arizona,Pima,03,090,.,.,.,*,*,*
2014,A55129,Arkansas,Hot Spring,04,290,.,.,.,*,*,*
2014,A55129,Arkansas,Jefferson,04,340,.,*,.,.,*,*
2014,A55129,Arkansas,Monroe,04,470,.,*,.,.,*,*
2014,A55129,California,Contra Costa,05,060,.,.,*,*,*,*
2014,A55129,California,Los Angeles,05,200,.,*,.,*,*,*
2014,A55129,California,Orange,05,400,.,.,.,*,*,*
2014,A55129,California,San Francisco,05,480,.,.,.,*,*,*
2014,A55129,California,Sonoma,05,590,.,.,.,*,*,*
2014,A55129,Connecticut,Fairfield,07,000,.,*,.,*,*,*
2014,A55129,Florida,Alachua,10,000,.,.,.,*,*,*
2014,A55129,Florida,Broward,10,050,.,.,.,*,*,*
2014,A55129,Florida,Charlotte,10,070,.,*,.,*,*,*
2014,A55129,Florida,Collier,10,100,.,.,.,*,*,*
2014,A55129,Florida,Duval,10,150,.,.,*,*,*,*
2014,A55129,Florida,Flagler,10,170,.,.,.,*,*,*
2014,A55129,Florida,Highlands,10,270,.,.,.,*,*,*
2014,A55129,Florida,Hillsborough,10,280,.,*,*,*,*,*
2014,A55129,Florida,Lake,10,340,*,.,.,*,*,*
2014,A55129,Florida,Lee,10,350,.,*,*,*,*,*
2014,A55129,Florida,Manatee,10,400,.,.,.,*,*,*
2014,A55129,Florida,Marion,10,410,.,.,.,*,*,*
2014,A55129,Florida,Martin,10,420,.,.,.,*,*,*
2014,A55129,Florida,Osceola,10,480,.,*,.,.,*,*
2014,A55129,Florida,Palm Beach,10,490,.,.,*,*,*,*
2014,A55129,Florida,Pasco,10,500,.,*,.,.,*,*
2014,A55129,Florida,Pinellas,10,510,.,*,.,*,*,*
2014,A55129,Florida,Polk,10,520,.,.,.,*,*,*
2014,A55129,Florida,St. Lucie,10,550,.,.,.,*,*,*
2014,A55129,Florida,Sarasota,10,570,.,*,.,*,*,*
2014,A55129,Florida,Seminole,10,580,.,.,.,*,*,*
2014,A55129,Florida,Sumter,10,590,.,*,.,*,*,*
2014,A55129,Florida,Volusia,10,630,.,*,.,*,*,*
2014,A55129,Georgia,Glynn,11,490,.,*,.,.,*,*
2014,A55129,Georgia,Greene,11,520,.,*,.,.,*,*
2014,A55129,Georgia,Rockdale,11,841,.,.,.,*,*,*
2014,A55129,Hawaii,Honolulu,12,020,.,.,.,*,*,*
2014,A55129,Illinois,Clark,14,110,.,.,.,*,*,*
2014,A55129,Illinois,Cook,14,141,.,*,*,*,*,*
2014,A55129,Illinois,DuPage,14,250,.,.,.,*,*,*
2014,A55129,Illinois,Will,14,989,.,.,.,*,*,*
2014,A55129,Indiana,Allen,15,010,.,*,.,.,*,*
2014,A55129,Indiana,Clay,15,100,.,.,.,*,*,*
2014,A55129,Indiana,Hamilton,15,280,.,.,.,*,*,*
2014,A55129,Indiana,Marion,15,480,.,.,.,*,*,*
2014,A55129,Kentucky,Bell,18,060,.,.,.,*,*,*
2014,A55129,Kentucky,Boyd,18,090,.,*,.,.,*,*
2014,A55129,Kentucky,Floyd,18,350,.,*,.,.,*,*
2014,A55129,Kentucky,Graves,18,410,.,.,.,*,*,*
2014,A55129,Kentucky,Hardin,18,460,.,.,.,*,*,*
2014,A55129,Kentucky,Lyon,18,710,.,.,.,*,*,*
2014,A55129,Kentucky,Marshall,18,780,.,*,.,*,*,*
2014,A55129,Louisiana,Ouachita,19,360,.,.,.,*,*,*
2014,A55129,Maryland,Prince George's,21,160,.,.,.,*,*,*
2014,A55129,Massachusetts,Barnstable,22,000,.,*,.,.,*,*
2014,A55129,Massachusetts,Hampshire,22,080,.,*,.,.,*,*
2014,A55129,Massachusetts,Middlesex,22,090,.,.,.,*,*,*
2014,A55129,Massachusetts,Suffolk,22,160,.,.,.,*,*,*
2014,A55129,Michigan,Alcona,23,000,.,*,.,.,*,*
2014,A55129,Michigan,Allegan,23,020,.,*,*,.,*,*
2014,A55129,Michigan,Alpena,23,030,.,*,.,*,*,*
2014,A55129,Michigan,Antrim,23,040,.,*,.,*,*,*
2014,A55129,Michigan,Arenac,23,050,.,*,.,*,*,*
2014,A55129,Michigan,Benzie,23,090,*,.,.,*,*,*
2014,A55129,Michigan,Berrien,23,100,.,.,.,*,*,*
2014,A55129,Michigan,Branch,23,110,.,*,.,*,*,*
2014,A55129,Michigan,Calhoun,23,120,.,.,.,*,*,*
2014,A55129,Michigan,Charlevoix,23,140,.,*,.,.,*,*
2014,A55129,Michigan,Cheboygan,23,150,.,.,.,*,*,*
2014,A55129,Michigan,Chippewa,23,160,.,*,.,*,*,*
2014,A55129,Michigan,Clare,23,170,.,*,.,*,*,*
2014,A55129,Michigan,Crawford,23,190,.,*,.,*,*,*
2014,A55129,Michigan,Genesee,23,240,.,*,.,*,*,*
2014,A55129,Michigan,Gladwin,23,250,.,.,.,*,*,*
2014,A55129,Michigan,Hillsdale,23,290,.,*,*,*,*,*
2014,A55129,Michigan,Huron,23,310,.,.,.,*,*,*
2014,A55129,Michigan,Ingham,23,320,.,*,.,*,*,*
2014,A55129,Michigan,Iosco,23,340,*,*,.,*,15,16
2014,A55129,Michigan,Isabella,23,360,.,.,.,*,*,*
2014,A55129,Michigan,Jackson,23,370,.,*,*,*,15,15
2014,A55129,Michigan,Kalamazoo,23,380,.,.,*,*,*,*
2014,A55129,Michigan,Lake,23,420,.,.,.,*,*,*
2014,A55129,Michigan,Lenawee,23,450,.,*,.,*,14.17,15
2014,A55129,Michigan,Livingston,23,460,*,*,.,*,36.08,37
2014,A55129,Michigan,Macomb,23,490,*,17.75,*,35.83,66.58,73
2014,A55129,Michigan,Mason,23,520,.,*,.,*,*,*
2014,A55129,Michigan,Mecosta,23,530,.,*,.,.,*,*
2014,A55129,Michigan,Midland,23,550,.,.,.,*,*,*
2014,A55129,Michigan,Monroe,23,570,*,200.25,*,416.58,633.75,656
2014,A55129,Michigan,Newaygo,23,610,.,.,.,*,*,*
2014,A55129,Michigan,Oakland,23,620,.,80,27.67,179.33,287,301
2014,A55129,Michigan,Oceana,23,630,.,*,.,*,*,*
2014,A55129,Michigan,Ogemaw,23,640,.,*,.,*,*,*
2014,A55129,Michigan,Osceola,23,660,.,*,.,.,*,*
2014,A55129,Michigan,Oscoda,23,670,.,*,.,*,*,*
2014,A55129,Michigan,Otsego,23,680,.,.,.,*,*,*
2014,A55129,Michigan,Ottawa,23,690,.,*,.,*,*,*
2014,A55129,Michigan,Presque Isle,23,700,.,.,.,*,*,*
2014,A55129,Michigan,Roscommon,23,710,.,*,.,*,11.83,12
2014,A55129,Michigan,Saginaw,23,720,.,*,.,*,*,*
2014,A55129,Michigan,St. Clair,23,730,.,*,*,*,*,*
2014,A55129,Michigan,Sanilac,23,750,.,*,.,*,*,*
2014,A55129,Michigan,Tuscola,23,780,.,.,.,*,*,*
2014,A55129,Michigan,Van Buren,23,790,.,.,*,.,*,*
2014,A55129,Michigan,Washtenaw,23,800,.,47.33,9.92,73.33,130.58,136
2014,A55129,Michigan,Wayne,23,810,*,2450.42,*,8877.5,12336.5,12740
2014,A55129,Michigan,Wexford,23,830,.,*,.,.,*,*
2014,A55129,Minnesota,Dakota,24,180,.,.,.,*,*,*
2014,A55129,Minnesota,Otter Tail,24,550,.,*,.,.,*,*
2014,A55129,Mississippi,Lee,25,400,.,*,.,.,*,*
2014,A55129,Mississippi,Pontotoc,25,570,.,.,.,*,*,*
2014,A55129,Missouri,St. Louis,26,940,.,.,.,*,*,*
2014,A55129,Missouri,St. Louis City,26,950,.,*,.,.,*,*
2014,A55129,Missouri,Scott,26,982,.,.,.,*,*,*
2014,A55129,Nevada,Clark,29,010,.,*,.,*,*,*
2014,A55129,New Jersey,Bergen,31,100,.,.,.,*,*,*
2014,A55129,New York,New York,33,420,.,*,.,.,*,*
2014,A55129,North Carolina,Harnett,34,420,.,.,.,*,*,*
2014,A55129,North Carolina,Mecklenburg,34,590,.,.,.,*,*,*
2014,A55129,North Carolina,Moore,34,620,.,.,.,*,*,*
2014,A55129,North Carolina,Wake,34,910,.,.,.,*,*,*
2014,A55129,North Dakota,Mountrail,35,300,.,.,.,*,*,*
2014,A55129,Ohio,Franklin,36,250,.,*,.,.,*,*
2014,A55129,Ohio,Fulton,36,260,.,*,.,.,*,*
2014,A55129,Ohio,Lucas,36,490,.,*,.,*,*,*
2014,A55129,Ohio,Scioto,36,740,.,*,.,.,*,*
2014,A55129,Ohio,Wood,36,880,.,.,.,*,*,*
2014,A55129,Oklahoma,Creek,37,180,.,.,.,*,*,*
2014,A55129,Pennsylvania,Allegheny,39,010,.,*,.,.,*,*
2014,A55129,Pennsylvania,Clarion,39,220,.,.,*,*,*,*
2014,A55129,Pennsylvania,Northampton,39,590,.,.,.,*,*,*
2014,A55129,Puerto Rico,Cidra,40,200,.,.,.,*,*,*
2014,A55129,South Carolina,Kershaw,42,270,.,*,.,.,*,*
2014,A55129,South Carolina,Oconee,42,360,.,.,.,*,*,*
2014,A55129,South Carolina,York,42,450,.,.,.,*,*,*
2014,A55129,Tennessee,Campbell,44,060,.,.,.,*,*,*
2014,A55129,Tennessee,Claiborne,44,120,.,.,.,*,*,*
2014,A55129,Tennessee,Coffee,44,150,.,.,.,*,*,*
2014,A55129,Tennessee,Cumberland,44,170,.,.,.,*,*,*
2014,A55129,Tennessee,Hamilton,44,320,.,.,.,*,*,*
2014,A55129,Tennessee,Knox,44,460,.,.,.,*,*,*
2014,A55129,Tennessee,Sequatchie,44,760,.,*,.,.,*,*
2014,A55129,Tennessee,Sevier,44,770,.,.,.,*,*,*
2014,A55129,Tennessee,Stewart,44,800,.,.,.,*,*,*
2014,A55129,Tennessee,Washington,44,890,.,*,.,.,*,*
2014,A55129,Texas,Bexar,45,130,.,.,.,*,*,*
2014,A55129,Texas,Collin,45,310,.,.,.,*,*,*
2014,A55129,Texas,El Paso,45,480,.,.,*,*,*,*
2014,A55129,Texas,Hidalgo,45,650,.,.,.,*,*,*
2014,A55129,Texas,Kerr,45,734,.,.,.,*,*,*
2014,A55129,Texas,McLennan,45,780,.,.,.,*,*,*
2014,A55129,Texas,Montgomery,45,801,.,*,.,.,*,*
2014,A55129,Utah,Salt Lake,46,170,.,.,.,*,*,*
2014,A55129,Vermont,Addison,47,000,.,.,.,*,*,*
2014,A55129,Vermont,Caledonia,47,020,.,.,.,*,*,*
2014,A55129,Virginia,Loudoun,49,530,.,.,.,*,*,*
2014,A55129,Virginia,Norton City,49,661,.,.,.,*,*,*
2014,A55129,Virginia,Virginia Beach City,49,921,.,.,.,*,*,*
2014,A55129,Washington,Kitsap,50,170,.,*,.,.,*,*
2014,A55129,Washington,Spokane,50,310,.,*,.,.,*,*
2014,A55129,West Virginia,Fayette,51,090,.,*,.,.,*,*
2014,A55129,West Virginia,Logan,51,220,.,.,.,*,*,*
2014,A55129,Wisconsin,Brown,52,040,.,*,.,.,*,*
2014,A30913,Alabama,Baldwin,01,010,.,.,.,*,*,*
2014,A30913,Alabama,Cullman,01,210,.,*,.,.,*,*
2014,A30913,Alabama,Etowah,01,270,.,.,.,*,*,*
2014,A30913,Alabama,Houston,01,340,.,*,.,.,*,*
2014,A30913,Alabama,Montgomery,01,500,.,.,.,*,*,*
2014,A30913,Arkansas,Ashley,04,010,.,.,.,*,*,*
2014,A30913,Arkansas,Saline,04,620,.,*,.,.,*,*
2014,A30913,California,Kern,05,140,.,.,.,*,*,*
2014,A30913,California,Kings,05,150,.,.,.,*,*,*
2014,A30913,California,Los Angeles,05,200,.,*,*,.,*,*
2014,A30913,California,Riverside,05,430,.,.,*,.,*,*
2014,A30913,Colorado,El Paso,06,200,.,.,.,*,*,*
2014,A30913,Colorado,Jefferson,06,290,.,.,.,*,*,*
2014,A30913,Colorado,La Plata,06,330,.,.,.,*,*,*
2014,A30913,Delaware,New Castle,08,010,.,.,.,*,*,*
2014,A30913,Florida,Alachua,10,000,.,*,.,*,*,*
2014,A30913,Florida,Baker,10,010,.,*,*,*,20.5,22
2014,A30913,Florida,Bradford,10,030,.,.,.,*,*,*
2014,A30913,Florida,Brevard,10,040,.,.,.,*,*,*
2014,A30913,Florida,Broward,10,050,.,*,.,*,*,*
2014,A30913,Florida,Clay,10,090,*,75.42,*,929.58,1025,1052
2014,A30913,Florida,Columbia,10,110,.,*,.,*,*,*
2014,A30913,Florida,Miami-Dade,10,120,.,.,.,*,*,*
2014,A30913,Florida,Duval,10,150,*,659.75,*,3300.67,4233.17,4352
2014,A30913,Florida,Flagler,10,170,.,*,.,.,*,*
2014,A30913,Florida,Gilchrist,10,200,.,*,.,.,*,*
2014,A30913,Florida,Hamilton,10,230,.,.,.,*,*,*
2014,A30913,Florida,Hillsborough,10,280,.,.,.,*,*,*
2014,A30913,Florida,Jackson,10,310,.,.,.,*,*,*
2014,A30913,Florida,Lake,10,340,.,*,.,*,*,*
2014,A30913,Florida,Lee,10,350,.,.,.,*,*,*
2014,A30913,Florida,Leon,10,360,.,.,.,*,*,*
2014,A30913,Florida,Levy,10,370,.,.,.,*,*,*
2014,A30913,Florida,Madison,10,390,.,.,*,.,*,*
2014,A30913,Florida,Marion,10,410,.,.,.,*,*,*
2014,A30913,Florida,Monroe,10,430,.,.,.,*,*,*
2014,A30913,Florida,Nassau,10,440,*,49.5,*,118.67,182.25,189
2014,A30913,Florida,Orange,10,470,.,.,*,*,*,*
2014,A30913,Florida,Palm Beach,10,490,.,.,.,*,*,*
2014,A30913,Florida,Pasco,10,500,.,.,.,*,*,*
2014,A30913,Florida,Pinellas,10,510,.,*,.,.,*,*
2014,A30913,Florida,Polk,10,520,.,.,.,*,*,*
2014,A30913,Florida,Putnam,10,530,.,*,.,*,19.5,20
2014,A30913,Florida,St. Johns,10,540,.,*,*,391.92,412.33,422
2014,A30913,Florida,St. Lucie,10,550,.,*,.,*,*,*
2014,A30913,Florida,Seminole,10,580,.,.,.,*,*,*
2014,A30913,Florida,Sumter,10,590,.,.,.,*,*,*
2014,A30913,Florida,Suwannee,10,600,.,.,*,.,*,*
2014,A30913,Florida,Union,10,620,.,*,.,*,*,*
2014,A30913,Florida,Volusia,10,630,.,.,.,*,*,*
2014,A30913,Georgia,Ben Hill,11,070,.,*,.,.,*,*
2014,A30913,Georgia,Bleckley,11,100,.,*,.,.,*,*
2014,A30913,Georgia,Camden,11,170,.,*,*,*,15,15
2014,A30913,Georgia,Charlton,11,210,.,*,*,*,*,*
2014,A30913,Georgia,Chatham,11,220,.,.,.,*,*,*
2014,A30913,Georgia,Cherokee,11,250,.,.,.,*,*,*
2014,A30913,Georgia,Cobb,11,290,.,.,.,*,*,*
2014,A30913,Georgia,Coffee,11,291,.,.,.,*,*,*
2014,A30913,Georgia,Crawford,11,330,.,*,.,.,*,*
2014,A30913,Georgia,Dougherty,11,390,.,*,.,.,*,*
2014,A30913,Georgia,Evans,11,441,.,.,.,*,*,*
2014,A30913,Georgia,Forsyth,11,461,.,.,.,*,*,*
2014,A30913,Georgia,Fulton,11,470,.,*,.,.,*,*
2014,A30913,Georgia,Glynn,11,490,.,*,.,*,*,*
2014,A30913,Georgia,Newton,11,790,.,*,.,.,*,*
2014,A30913,Georgia,Pierce,11,820,.,*,.,*,*,*
2014,A30913,Georgia,Richmond,11,840,.,.,.,*,*,*
2014,A30913,Georgia,Ware,11,940,.,*,.,*,*,*
2014,A30913,Illinois,Cook,14,141,.,*,.,.,*,*
2014,A30913,Kansas,Shawnee,17,880,.,*,.,.,*,*
2014,A30913,Kentucky,Muhlenberg,18,880,.,.,.,*,*,*
2014,A30913,Louisiana,Avoyelles,19,040,.,*,.,*,*,*
2014,A30913,Maine,Penobscot,20,090,.,.,.,*,*,*
2014,A30913,Maryland,Anne Arundel,21,010,.,.,.,*,*,*
2014,A30913,Maryland,Montgomery,21,150,.,.,.,*,*,*
2014,A30913,Maryland,Prince George's,21,160,.,.,.,*,*,*
2014,A30913,Massachusetts,Berkshire,22,010,.,.,.,*,*,*
2014,A30913,Massachusetts,Bristol,22,020,.,.,.,*,*,*
2014,A30913,Michigan,Livingston,23,460,.,.,.,*,*,*
2014,A30913,Michigan,Macomb,23,490,.,.,.,*,*,*
2014,A30913,Michigan,Oakland,23,620,.,*,.,.,*,*
2014,A30913,Montana,Ravalli,27,400,.,.,.,*,*,*
2014,A30913,Nevada,Clark,29,010,.,*,.,.,*,*
2014,A30913,New Jersey,Hudson,31,230,.,.,.,*,*,*
2014,A30913,New York,Bronx,33,020,.,.,*,.,*,*
2014,A30913,New York,Broome,33,030,.,.,.,*,*,*
2014,A30913,New York,Kings,33,331,.,*,.,.,*,*
2014,A30913,New York,Queens,33,590,.,.,.,*,*,*
2014,A30913,New York,St. Lawrence,33,630,.,.,.,*,*,*
2014,A30913,New York,Suffolk,33,700,.,.,.,*,*,*
2014,A30913,New York,Sullivan,33,710,.,.,.,*,*,*
2014,A30913,North Carolina,Buncombe,34,100,.,.,.,*,*,*
2014,A30913,North Carolina,Carteret,34,150,.,*,.,.,*,*
2014,A30913,North Carolina,Cleveland,34,220,.,.,.,*,*,*
2014,A30913,North Carolina,Gaston,34,350,.,.,.,*,*,*
2014,A30913,North Carolina,Haywood,34,430,.,.,*,*,*,*
2014,A30913,North Carolina,Jackson,34,490,.,.,.,*,*,*
2014,A30913,North Carolina,Swain,34,860,.,.,.,*,*,*
2014,A30913,North Carolina,Transylvania,34,870,.,.,.,*,*,*
2014,A30913,North Carolina,Wake,34,910,.,.,.,*,*,*
2014,A30913,Ohio,Hocking,36,380,.,*,.,.,*,*
2014,A30913,Oklahoma,Tulsa,37,710,.,.,.,*,*,*
2014,A30913,Oregon,Klamath,38,170,.,.,.,*,*,*
2014,A30913,Pennsylvania,Erie,39,320,.,.,.,*,*,*
2014,A30913,Pennsylvania,York,39,800,.,.,*,.,*,*
2014,A30913,South Carolina,Aiken,42,010,.,.,.,*,*,*
2014,A30913,South Carolina,Colleton,42,140,.,.,.,*,*,*
2014,A30913,South Carolina,Horry,42,250,.,.,.,*,*,*
2014,A30913,Tennessee,Anderson,44,000,.,*,.,.,*,*
2014,A30913,Tennessee,Bedford,44,010,.,.,.,*,*,*
2014,A30913,Tennessee,Cumberland,44,170,.,.,.,*,*,*
2014,A30913,Texas,Bexar,45,130,.,.,.,*,*,*
2014,A30913,Texas,Denton,45,410,.,.,.,*,*,*
2014,A30913,Texas,Harris,45,610,.,*,.,.,*,*
2014,A30913,Texas,Polk,45,850,.,.,.,*,*,*
2014,A30913,Virgin Islands,St. Croix,48,010,.,.,.,*,*,*
2014,A30913,Virgin Islands,St. John/St. Thomas,48,020,.,.,.,*,*,*
2014,A30913,Washington,Snohomish,50,300,.,*,.,.,*,*
2014,A30913,West Virginia,Tyler,51,470,.,.,.,*,*,*
2014,A09897,Alabama,Baldwin,01,010,.,.,.,*,*,*
2014,A09897,Alabama,Calhoun,01,070,.,.,*,.,*,*
2014,A09897,Alabama,Lauderdale,01,380,.,.,.,*,*,*
2014,A09897,Alabama,Lee,01,400,.,*,.,*,*,*
2014,A09897,Alabama,Madison,01,440,*,.,.,*,*,*
2014,A09897,Alabama,Marshall,01,470,.,.,.,*,*,*
2014,A09897,Alabama,Mobile,01,480,.,.,*,*,*,*
2014,A09897,Alabama,Montgomery,01,500,.,.,.,*,*,*
2014,A09897,Alabama,Morgan,01,510,.,.,.,*,*,*
2014,A09897,Alabama,Russell,01,560,.,.,.,*,*,*
2014,A09897,Arizona,Maricopa,03,060,.,*,.,.,*,*
2014,A09897,Arizona,Navajo,03,080,.,*,.,.,*,*
2014,A09897,Arkansas,Faulkner,04,220,.,.,.,*,*,*
2014,A09897,California,Contra Costa,05,060,.,.,.,*,*,*
2014,A09897,California,Orange,05,400,.,.,.,*,*,*
2014,A09897,California,San Bernardino,05,460,.,.,.,*,*,*
2014,A09897,California,San Diego,05,470,.,*,*,.,*,*
2014,A09897,California,Solano,05,580,.,*,.,.,*,*
2014,A09897,California,Sonoma,05,590,.,.,.,*,*,*
2014,A09897,California,Sutter,05,610,.,.,.,*,*,*
2014,A09897,Connecticut,Fairfield,07,000,.,.,.,*,*,*
2014,A09897,Connecticut,Middlesex,07,030,.,.,.,*,*,*
2014,A09897,Connecticut,New Haven,07,040,.,*,.,.,*,*
2014,A09897,Connecticut,Windham,07,070,.,.,.,*,*,*
2014,A09897,Delaware,Kent,08,000,.,.,.,*,*,*
2014,A09897,Delaware,New Castle,08,010,.,*,.,.,*,*
2014,A09897,Delaware,Sussex,08,020,.,.,.,*,*,*
2014,A09897,District of Columbia,District of Columbia,09,000,.,*,.,*,*,*
2014,A09897,Florida,Bay,10,020,.,*,.,.,*,*
2014,A09897,Florida,Brevard,10,040,.,.,.,*,*,*
2014,A09897,Florida,Broward,10,050,.,.,.,*,*,*
2014,A09897,Florida,Charlotte,10,070,.,.,.,*,*,*
2014,A09897,Florida,Clay,10,090,.,.,.,*,*,*
2014,A09897,Florida,Collier,10,100,.,.,.,*,*,*
2014,A09897,Florida,Columbia,10,110,.,.,.,*,*,*
2014,A09897,Florida,Miami-Dade,10,120,.,*,.,*,*,*
2014,A09897,Florida,Duval,10,150,.,.,.,*,*,*
2014,A09897,Florida,Escambia,10,160,.,.,.,*,*,*
2014,A09897,Florida,Hendry,10,250,.,.,.,*,*,*
2014,A09897,Florida,Hillsborough,10,280,.,*,.,*,*,*
2014,A09897,Florida,Indian River,10,300,.,.,.,*,*,*
2014,A09897,Florida,Lake,10,340,.,.,.,*,*,*
2014,A09897,Florida,Lee,10,350,.,.,*,*,*,*
2014,A09897,Florida,Leon,10,360,.,.,.,*,*,*
2014,A09897,Florida,Marion,10,410,.,.,*,*,*,*
2014,A09897,Florida,Palm Beach,10,490,.,.,.,*,*,*
2014,A09897,Florida,Pasco,10,500,.,*,.,.,*,*
2014,A09897,Florida,Pinellas,10,510,.,.,.,*,*,*
2014,A09897,Florida,Polk,10,520,.,.,.,*,*,*
2014,A09897,Florida,St. Lucie,10,550,.,.,.,*,*,*
2014,A09897,Florida,Seminole,10,580,.,.,.,*,*,*
2014,A09897,Florida,Sumter,10,590,.,.,.,*,*,*
2014,A09897,Florida,Walton,10,650,.,.,.,*,*,*
2014,A09897,Georgia,Camden,11,170,.,.,.,*,*,*
2014,A09897,Georgia,Chatham,11,220,.,.,.,*,*,*
2014,A09897,Georgia,Cherokee,11,250,.,.,.,*,*,*
2014,A09897,Georgia,Clayton,11,280,.,.,.,*,*,*
2014,A09897,Georgia,Cobb,11,290,.,*,.,*,*,*
2014,A09897,Georgia,DeKalb,11,370,.,*,.,*,*,*
2014,A09897,Georgia,Emanuel,11,440,.,*,.,.,*,*
2014,A09897,Georgia,Fannin,11,450,.,.,.,*,*,*
2014,A09897,Georgia,Fayette,11,451,.,*,.,.,*,*
2014,A09897,Georgia,Gwinnett,11,530,.,.,*,*,*,*
2014,A09897,Georgia,Habersham,11,540,.,.,.,*,*,*
2014,A09897,Georgia,Henry,11,591,.,*,.,.,*,*
2014,A09897,Georgia,Houston,11,600,.,.,.,*,*,*
2014,A09897,Georgia,Jackson,11,610,.,.,.,*,*,*
2014,A09897,Georgia,Lowndes,11,700,.,.,.,*,*,*
2014,A09897,Georgia,Monroe,11,760,.,*,.,.,*,*
2014,A09897,Georgia,Muscogee,11,780,.,.,.,*,*,*
2014,A09897,Georgia,Oconee,11,800,.,.,*,*,*,*
2014,A09897,Georgia,Polk,11,830,.,*,.,*,*,*
2014,A09897,Georgia,Richmond,11,840,.,.,.,*,*,*
2014,A09897,Georgia,Screven,11,850,.,.,.,*,*,*
2014,A09897,Georgia,Tattnall,11,882,.,.,.,*,*,*
2014,A09897,Georgia,Whitfield,11,970,.,.,.,*,*,*
2014,A09897,Hawaii,Honolulu,12,020,.,*,.,*,*,*
2014,A09897,Illinois,Cook,14,141,.,*,.,*,*,*
2014,A09897,Illinois,Will,14,989,.,.,*,.,*,*
2014,A09897,Indiana,Huntington,15,340,.,.,.,*,*,*
2014,A09897,Indiana,Wayne,15,880,.,.,.,*,*,*
2014,A09897,Kansas,Franklin,17,290,.,.,.,*,*,*
2014,A09897,Kansas,Shawnee,17,880,.,*,.,.,*,*
2014,A09897,Kentucky,Boyd,18,090,.,*,.,.,*,*
2014,A09897,Kentucky,Hardin,18,460,.,.,.,*,*,*
2014,A09897,Kentucky,Jefferson,18,550,.,.,.,*,*,*
2014,A09897,Kentucky,Kenton,18,580,.,*,.,.,*,*
2014,A09897,Kentucky,Laurel,18,620,.,*,.,.,*,*
2014,A09897,Louisiana,De Soto,19,150,.,.,.,*,*,*
2014,A09897,Louisiana,Orleans,19,350,.,.,.,*,*,*
2014,A09897,Louisiana,St. Tammany,19,510,.,*,.,.,*,*
2014,A09897,Maine,Cumberland,20,020,.,.,*,*,*,*
2014,A09897,Maine,Lincoln,20,070,.,.,.,*,*,*
